Year,Utility ID,Name,Class,Owner,First of Year,Added During Year,Retired During Year,Adjustments Increase or (Decrease),End of Year,Tested During Year,Residential,Commercial,Industrial,Public Authority,Wholesale or Interdepartment or Utility Use,Multifamily,Irrigation,In Stock,Deducted Qty,Total,
2023,1880,City of Evansville Water and Light,C,Muni,2878,17,300,0,2595,52,2267,197,9,21,0,10,0,79,10,2595,
2023,1885,Exeland Municipal Water Utility,D,Muni,211,0,0,0,211,0,85,21,0,0,0,8,0,97,0,211,
2023,1890,Fairchild Municipal Water Utility,D,Muni,245,0,8,0,237,12,173,11,0,11,0,7,0,30,0,237,
2023,1900,Fairwater Municipal Water Utility,D,Muni,173,0,0,0,173,3,144,10,5,2,0,2,0,10,0,173,
2023,1920,Fall Creek Municipal Water Utility,D,Muni,580,9,0,0,589,7,511,32,1,11,0,6,0,9,15,589,
2023,1930,Fall River Municipal Water Utility,D,Muni,703,13,4,-4,708,10,624,39,23,8,0,8,0,6,0,708,
2023,1980,Fennimore Water And Light Plant,C,Muni,1224,14,14,-5,1219,0,977,134,5,67,0,12,0,0,24,1219,
2023,1985,Fifield Sanitary District,D,Sani,141,25,17,0,149,0,113,18,1,7,0,0,0,10,0,149,
2023,1990,Fitchburg Water Utility,AB,Muni,7387,178,0,-2,7563,91,6256,387,32,37,0,343,508,0,0,7563,
2023,2000,Florence Utility Commission,AB,Muni,494,86,58,-10,512,52,308,73,0,13,0,6,0,109,0,512,
2023,2010,Fond Du Lac Water Utility,AB,Muni,16985,860,723,0,17122,1851,14359,1357,66,102,0,326,0,448,428,17122,
2023,2020,Fontana Municipal Water Utility,C,Muni,2323,232,232,0,2323,463,2060,166,0,14,0,40,0,40,0,2323,
2023,2040,Footville Water Utility,D,Muni,355,9,2,0,362,2,315,29,4,4,0,0,0,10,0,362,
2023,2045,Forest Junction Utilities,D,Sani,387,84,86,-1,384,86,269,18,0,2,0,4,0,91,0,384,
2023,2060,City of Fort Atkinson Water Utility,AB,Muni,4834,428,410,0,4852,0,4248,441,22,48,0,93,0,0,0,4852,
2023,2070,Fountain City Water Utility,D,Muni,187,14,12,0,189,0,130,34,0,6,0,16,0,3,0,189,
2023,2080,City of Fox Lake Water Utility,D,Muni,958,4,1,-19,942,0,675,65,8,15,0,11,0,24,144,942,
2023,2090,Village of Fox Point Water Utility,C,Muni,2531,0,6,0,2525,15,2383,63,0,9,0,18,0,52,0,2525,
2023,2105,Franklin Municipal Water Utility,AB,Muni,8764,986,313,0,9437,437,7823,351,27,36,0,309,173,664,28,9437,
2023,2110,Frederic Water Commission,D,Muni,661,11,10,0,662,10,406,73,17,19,0,12,6,41,74,662,
2023,2130,Fredonia Municipal Water Utility,D,Muni,1035,52,52,0,1035,69,755,34,25,12,0,21,0,2,185,1035,
2023,2135,Freedom Sanitary District No 1,C,Sani,1162,30,0,0,1192,167,1035,89,6,23,0,21,0,17,0,1192,
2023,2140,Village of Friendship Water Utility,D,Muni,483,0,0,0,483,6,270,49,2,18,0,3,0,3,0,483,
2023,2150,Friesland Municipal Water Utility,D,Muni,139,35,12,0,162,12,122,12,0,3,0,1,0,24,0,162,
2023,2157,Fulton Water Utility,D,Muni,187,0,4,0,183,2,172,0,0,0,0,0,0,9,0,183,
2023,2160,City of Galesville Municipal Water and Sewer Utility,D,Muni,775,60,26,0,809,0,651,77,9,22,0,6,0,44,0,809,
2023,2170,Village of Gays Mills Municipal Water Utility,D,Muni,285,0,18,16,283,0,168,28,0,15,0,6,0,66,0,283,
2023,2190,Genoa Municipal Water And Sewer Utility,D,Muni,124,1,0,0,125,9,105,12,0,3,0,4,0,0,0,125,
2023,2200,Village of Genoa City Municipal Water Utility,C,Muni,1224,52,50,0,1226,114,1028,82,27,13,0,6,0,70,0,1226,
2023,2210,Germantown Water Utility,AB,Muni,9092,6,2819,-290,5989,36,5124,449,25,24,0,149,0,156,62,5989,
2023,2220,Gillett Water And Sewer Commission,D,Muni,682,0,0,0,682,5,509,65,24,25,0,10,0,0,49,682,
2023,2230,Gilman Water Utility,D,Muni,195,0,0,0,195,6,144,29,2,11,0,3,0,6,0,195,
2023,2250,Glenbeulah Municipal Water Utility,D,Muni,263,1,11,-1,252,0,211,13,0,5,0,2,0,12,9,252,
2023,2260,Glendale Water Utility,AB,Muni,4479,1,0,0,4480,70,3939,316,31,22,0,128,0,44,0,4480,
2023,2270,Glenwood City Municipal Water Utility,D,Muni,506,0,0,0,506,2,413,57,0,15,0,7,0,14,0,506,
2023,2275,Village of Glen Flora Water Utility,D,Muni,46,0,0,0,46,0,34,10,0,2,0,0,0,0,0,46,
2023,2280,Glidden Sanitary District,D,Sani,285,2,9,-5,273,30,235,15,4,10,0,9,0,0,0,273,
2023,2288,Goodman Sanitary District #1,D,Sani,158,16,4,0,170,4,131,7,7,5,0,2,0,18,0,170,
2023,2300,Grafton Water and Wastewater Utility,AB,Muni,5568,723,40,-141,6110,12,4799,256,67,30,0,71,0,709,143,6110,
2023,2310,Town of Grand Chute Sanitary District 1,AB,Sani,9203,561,191,8,9581,295,7542,1160,17,28,0,354,0,475,5,9581,
2023,2320,Granton Municipal Water Utility,D,Muni,180,9,5,0,184,9,157,11,0,12,0,1,0,3,0,184,
2023,2330,Village of Grantsburg Municipal Water Utility,D,Muni,682,386,426,0,642,10,496,83,12,33,0,16,0,2,0,642,
2023,2340,Gratiot Municipal Water Utility,D,Muni,127,1,5,-7,116,12,91,13,0,10,0,0,0,2,0,116,
2023,2350,Green Bay Water Utility,AB,Muni,38375,1318,1776,12,37929,2353,32316,2267,158,141,0,1189,0,1560,289,37929,
2023,2360,Village of Greendale Water Utility,AB,Muni,7986,38,2764,0,5260,0,4362,197,35,21,0,196,0,449,0,5260,
2023,2370,City of Green Lake Water Utility,D,Muni,854,8,21,0,841,0,642,103,3,21,0,15,0,42,15,841,
2023,2375,Greenville Utilities,C,Muni,4059,507,399,0,4167,39,3726,171,152,43,0,0,0,73,0,4167,
2023,2380,City of Greenwood Water Utility,D,Muni,547,0,9,0,538,9,420,46,4,15,0,12,0,28,0,538,
2023,2410,Gresham Municipal Water And Sewer Utility,D,Muni,291,2,0,0,293,5,237,30,1,2,0,4,0,11,1,293,
2023,2428,Village of Lake Hallie Public Works,C,Muni,2065,64,11,0,2118,6,1912,190,1,6,0,0,0,9,0,2118,
2023,2430,Hammond Municipal Water Utility,D,Muni,773,152,36,2,891,70,603,39,10,17,0,8,0,128,86,891,
2023,2450,Hancock Municipal Water Utility,D,Muni,178,0,0,3,181,24,156,19,0,6,0,0,0,0,0,181,
2023,2460,Harmony Grove Sanitary District #1,D,Sani,767,48,48,1,768,0,723,7,0,1,0,0,0,1,36,768,
2023,2470,City of Hartford Utilities,AB,Muni,7490,610,408,117,7809,41,5666,298,95,72,0,147,0,1512,7,7809,
2023,2480,Hartland Municipal Water Utility,C,Muni,3305,11,2,12,3326,489,2765,245,72,26,0,98,0,120,0,3326,
2023,2483,Village of Hatley Water Utility,D,Muni,279,25,24,0,280,1,234,12,0,7,0,0,0,26,0,280,
2023,2485,Village of Haugen Water Utility,D,Muni,151,0,0,0,151,0,122,13,0,4,0,0,0,12,0,151,
2023,2490,Hawkins Municipal Water And Sewer Utility,D,Muni,228,188,126,-19,271,0,158,18,5,7,0,1,0,77,5,271,
2023,2500,City of Hayward Waterworks And Sewer,C,Muni,1371,32,10,0,1393,30,891,314,4,33,0,24,0,43,83,1393,
2023,2510,Hazel Green Municipal Utility,C,Muni,553,27,26,0,554,1,485,54,2,13,0,0,0,0,0,554,
2023,2530,Highland Municipal Water Utility,D,Muni,431,17,28,0,420,0,343,45,0,12,0,4,0,16,0,420,
2023,2540,Hilbert Municipal Water Utility,D,Muni,469,38,5,22,524,38,395,37,5,14,0,7,0,64,0,524,
2023,2550,Hillsboro Municipal Water Utility,D,Muni,703,56,81,0,678,81,557,74,3,22,0,3,0,19,0,678,
2023,2570,Hixton Municipal Water Utility,D,Muni,260,0,3,0,257,0,163,39,0,8,0,0,0,47,0,257,
2023,2573,Village of Hobart Water Utility,C,Muni,2201,3,6,0,2198,100,1951,114,0,4,0,64,0,62,0,2198,
2023,2575,Town of Holland Sanitary District #1,D,Sani,248,24,32,17,257,34,215,6,1,0,0,0,0,33,0,257,
2023,2580,Hollandale Water Utility,D,Muni,138,16,6,3,151,0,109,19,0,7,0,0,0,16,0,151,
2023,2590,Holmen Municipal Water Utility,C,Muni,4218,237,110,-3,4342,253,3799,198,44,42,0,57,0,120,82,4342,
2023,2600,City of Horicon Water Utility,C,Muni,1734,208,17,3,1928,16,1451,109,27,28,0,24,0,269,20,1928,
2023,2610,Village of Hortonville Water and Sewer,C,Muni,1379,3,71,0,1311,0,981,87,32,24,0,21,0,72,94,1311,
2023,2620,Village of Howard Water and Sewer Department,AB,Muni,6905,199,25,0,7079,196,6183,562,4,46,0,158,4,122,0,7079,
2023,2630,Hudson Public Utilities,AB,Muni,9583,142,21,0,9704,222,6977,578,29,40,0,75,1960,8,0,9704,
2023,2640,City of Hurley Water Utility,D,Muni,1647,11,816,0,842,0,631,111,12,16,0,27,0,38,6,842,
2023,2650,Hustisford Utilities,AB,Muni,634,100,0,0,734,94,416,49,9,7,0,11,0,236,6,734,
2023,2655,Hustler Municipal Water Utility,D,Muni,103,56,48,0,111,0,77,9,0,3,0,1,0,21,0,111,
2023,2660,Independence Municipal Water Utility,D,Muni,649,0,2,0,647,4,535,68,2,15,0,14,0,13,0,647,
2023,2670,Iola Municipal Water Utility,D,Muni,507,2,3,5,511,5,418,65,0,13,0,15,0,0,0,511,
2023,2680,Town of Knight Municipal Water Utility,D,Muni,119,6,6,0,119,6,106,4,0,2,0,1,0,6,0,119,
2023,2690,Iron Ridge Municipal Water Utility,D,Muni,361,70,26,0,405,2,292,20,8,7,0,0,0,78,0,405,
2023,2700,Iron River Sanitary District No 1,D,Sani,347,5,5,0,347,0,261,67,2,10,0,7,0,0,0,347,
2023,2703,Ironton Water Utility,D,Muni,96,0,0,0,96,10,90,5,0,0,0,1,0,0,0,96,
2023,2720,Village of Jackson Water Utility,C,Muni,3538,56,10,86,3670,258,3318,109,46,15,0,66,0,76,40,3670,
2023,2740,Janesville Water Utility,AB,Muni,25730,3830,1052,-2733,25775,440,22245,1666,68,153,0,313,0,1330,0,25775,
2023,2752,Jefferson Water Utility,C,Muni,3219,465,470,1,3215,540,2722,279,1,53,0,60,0,97,1,3215,
2023,2770,Johnson Creek Water Utility,C,Muni,1331,33,10,12,1366,7,1028,95,13,18,0,28,0,21,163,1366,
2023,2780,Junction City Water Utility,D,Muni,190,0,0,0,190,0,143,19,0,13,0,3,0,5,1,190,
2023,2790,Juneau Utility Commission,C,Muni,996,55,4,0,1047,82,770,77,11,27,0,16,0,119,22,1047,
2023,2800,Kaukauna Utilities,AB,Muni,7145,179,78,0,7246,744,6474,413,27,31,0,135,0,140,12,7246,
2023,2805,Kellnersville Water Utility,D,Muni,171,1,3,33,202,3,116,9,0,2,0,2,0,71,0,202,
2023,2810,Kendall Municipal Water Utility,D,Muni,223,8,8,0,223,0,181,30,0,10,0,0,0,2,0,223,
2023,2820,Kenosha Water Utility,AB,Muni,32290,2339,1588,-30,33011,4531,27748,2031,74,185,0,963,0,1605,391,33011,
2023,2830,Kewaskum Municipal Water Utility,C,Muni,1767,70,56,0,1781,9,1612,107,11,28,0,23,0,0,0,1781,
2023,2840,Kewaunee Municipal Water Utility,C,Muni,1323,0,0,3,1326,14,1074,145,4,29,0,21,0,49,0,1326,
2023,2850,City of Kiel Utilities,C,Muni,2312,57,49,-99,2221,10,1642,163,16,30,0,10,0,360,0,2221,
2023,2860,Kieler Sanitary District #1,D,Sani,336,0,0,-10,326,12,287,24,1,3,0,0,0,11,0,326,
2023,2870,Kimberly Municipal Water Utility,C,Muni,2836,54,65,0,2825,89,2563,165,11,22,0,56,0,0,3,2825,
2023,2880,Knapp Municipal Water And Sewer Utility,D,Muni,256,0,0,0,256,0,209,8,9,7,0,1,0,22,0,256,
2023,2890,Kohler Municipal Water Utility,D,Muni,973,19,4,23,1011,4,903,54,3,13,0,1,0,27,9,1011,
2023,2901,Kronenwetter Water Utility,C,Muni,2527,97,96,36,2564,122,2344,68,8,4,0,77,0,63,0,2564,
2023,2920,La Crosse Water Utility,AB,Muni,17017,1878,936,-12,17947,2977,13641,1446,117,211,0,778,226,1502,0,17947,
2023,2940,Ladysmith Municipal Water Utility,C,Muni,1790,100,178,0,1712,367,1217,209,35,81,0,25,0,133,12,1712,
2023,2960,La Farge Municipal Water And Sewer Utility,D,Muni,370,16,7,1,380,3,301,41,0,9,0,2,0,16,8,380,
2023,2973,Lake Como Sanitary District #1,C,Sani,1342,28,18,5,1357,23,1312,13,0,3,0,2,0,26,0,1357,
2023,2975,Village of Lake Delton Water Utility,C,Muni,1529,61,11,-8,1571,254,991,426,1,31,0,66,0,56,0,1571,
2023,2980,Lake Geneva Utility Commission,AB,Muni,5207,218,195,13,5243,70,4347,445,37,51,0,150,0,213,0,5243,
2023,2985,Lakeland Sanitary District #1,C,Sani,1338,32,50,0,1320,70,601,388,0,41,0,43,0,72,175,1320,
2023,3000,Lake Mills Light And Water Department,AB,Muni,3496,814,129,-1,4180,994,2419,192,34,23,0,57,613,838,0,4180,
2023,3030,Lancaster Municipal Water Utility,C,Muni,2359,137,32,0,2464,30,1759,182,18,44,0,26,0,435,0,2464,
2023,3040,Land O Lakes Sanitary District No 1,D,Sani,204,0,0,-2,202,11,106,65,0,12,0,2,0,16,0,202,
2023,3045,Lannon Municipal Water Utility,D,Muni,432,160,0,0,592,0,468,45,0,3,0,14,0,62,0,592,
2023,3060,Laona Sanitary District No 1,D,Sani,444,6,5,12,457,0,358,48,10,13,0,0,0,28,0,457,
2023,3080,La Valle Municipal Water Utility,D,Muni,200,0,0,0,200,25,162,18,0,11,0,0,0,9,0,200,
2023,3095,Town of Lawrence Water Utility,C,Muni,1595,99,6,-1,1687,16,1455,64,15,5,0,62,0,86,0,1687,
2023,3120,Lena Municipal Water and Sewer Utility,D,Muni,273,0,0,0,273,20,198,35,10,10,0,13,0,7,0,273,
2023,3125,Leroy Sanitary District No 1,D,Sani,129,0,0,0,129,0,113,7,0,0,0,3,0,6,0,129,
2023,3129,Liberty Grove Sanitary District No 1,D,Sani,195,24,20,0,199,0,175,19,0,0,0,1,0,0,4,199,
2023,3130,Linden Municipal Water Utility,D,Muni,234,0,0,0,234,4,201,9,2,12,0,0,0,8,0,234,
2023,3135,Linden Tn Of Sanitary Dist #1,D,Sani,76,0,0,0,76,20,61,0,0,0,0,0,0,15,0,76,
2023,3136,Lincoln Sanitary District #1,D,Sani,84,12,10,0,86,5,84,0,0,0,0,0,0,2,0,86,
2023,3140,Little Chute Municipal Water Department,AB,Muni,4772,628,395,0,5005,389,4213,399,32,22,0,52,0,266,19,5005,
2023,3150,Livingston Municipal Water Utility,D,Muni,363,1,1,1,364,1,269,13,0,6,0,2,0,5,69,364,
2023,3160,Lodi Municipal Light And Water Utility,AB,Muni,1602,620,251,0,1971,572,1204,127,6,22,0,17,0,591,0,1971,
2023,3170,Loganville Municipal Water and Sewer Utility,D,Muni,145,16,14,4,151,0,122,13,0,7,0,2,0,7,0,151,
2023,3180,Lomira Municipal Water Utility,D,Muni,1204,107,69,-207,1035,1,872,69,12,12,0,12,14,44,0,1035,
2023,3190,Lone Rock Utilities,D,Muni,336,6,5,-2,335,7,265,32,0,14,0,7,0,0,17,335,
2023,3200,Lowell Municipal Water And Sewer Utility,D,Muni,136,2,2,-9,127,127,112,5,0,2,0,2,0,6,0,127,
2023,3210,Loyal Municipal Water Utility,D,Muni,583,56,51,16,604,8,477,76,4,8,0,5,0,34,0,604,
2023,3220,Luck Municipal Water Utility,D,Muni,490,0,0,0,490,1,385,64,12,11,0,13,0,5,0,490,
2023,3240,Luxemburg Municipal Water Utility,C,Muni,1045,25,0,-2,1068,4,866,113,12,19,0,26,0,32,0,1068,
2023,3250,Lyndon Station Municipal Water Utility,D,Muni,275,0,2,7,280,11,198,24,9,2,0,2,0,43,0,280,
2023,3280,Madison Water Utility,AB,Muni,70858,926,533,0,71251,684,60765,5087,62,481,0,4541,0,305,0,71251,
2023,3295,Village of Maiden Rock Municipal Water Utility,D,Muni,114,0,0,-2,112,0,63,13,0,2,0,0,0,34,0,112,
2023,3298,Maine Water Utility,D,Muni,91,0,0,-14,77,0,51,10,0,5,0,6,0,5,0,77,
2023,3300,Manawa Municipal Water Utility,D,Muni,582,80,35,0,627,0,453,62,19,15,0,13,0,59,0,627,
2023,3320,Manitowoc Public Utilities,AB,Muni,15213,376,970,0,14619,497,12638,922,141,90,0,272,0,452,94,14619,
2023,3340,Village of Maple Bluff Municipal Water Utility,D,Muni,601,54,4,0,651,0,538,6,0,6,0,0,0,77,24,651,
2023,3345,Maplewood Sanitary District No 1,D,Sani,51,0,1,0,50,0,43,5,0,0,0,0,0,2,0,50,
2023,3350,Village of Water Marathon and Sewer Utility,D,Muni,665,23,18,1,671,0,476,78,36,11,0,24,0,30,11,671,
2023,3360,Maribel Municipal Water and Sewer Utility,D,Muni,149,0,3,14,160,3,117,13,0,2,0,5,0,16,7,160,
2023,3370,Marinette Municipal Water Utility,AB,Muni,4723,5,61,-27,4640,12,3785,535,85,63,0,29,0,143,0,4640,
2023,3380,Marion Municipal Water And Sewer Utility,D,Muni,675,4,3,0,676,2,463,62,13,19,0,15,0,44,57,676,
2023,3390,Markesan Municipal Water Plant,D,Muni,696,41,39,1,699,0,518,74,10,11,0,18,0,68,0,699,
2023,3410,Marshall Water And Sewer Utility,C,Muni,1446,213,40,4,1623,54,1116,67,8,16,0,24,0,376,16,1623,
2023,3420,Marshfield Utilities,AB,Muni,8900,10,25,-6,8879,171,7493,800,58,48,0,77,0,269,130,8879,
2023,3430,Mary Hill Park Sanitary District,D,Sani,25,0,2,0,23,0,23,0,0,0,0,0,0,0,0,23,
2023,3440,Mattoon Municipal Water Utility,D,Muni,194,13,23,0,184,0,136,15,2,4,0,0,0,27,0,184,
2023,3450,City of Mauston Municipal Water Utility,C,Muni,1665,3,94,-8,1566,29,1241,175,18,39,0,67,1,21,4,1566,
2023,3460,Mayville Municipal Water Utility,C,Muni,2354,6,132,4,2232,15,1852,158,38,28,0,44,0,50,62,2232,
2023,3480,Mazomanie Water Utility,D,Muni,881,15,5,0,891,0,698,51,11,10,0,7,0,13,101,891,
2023,3490,Mcfarland Water and Sewer Utility,C,Muni,5043,1884,1305,-12,5610,6,3164,208,0,29,0,62,0,2076,51,5610,
2023,3520,Medford Water works,C,Muni,2163,122,44,27,2268,12,1744,236,67,46,0,48,0,126,1,2268,
2023,3530,Mellen Municipal Water Utility,D,Muni,400,2,15,0,387,41,304,30,9,14,0,6,0,24,0,387,
2023,3540,Melrose Municipal Water Utility,D,Muni,264,18,15,-5,262,0,208,28,0,8,0,0,0,18,0,262,
2023,3545,Melvina Municipal Water Utility,D,Muni,42,0,0,0,42,0,37,2,0,2,0,1,0,0,0,42,
2023,3550,Fox Crossing Utilities,AB,Muni,9563,420,428,1,9556,584,8389,808,23,27,0,218,0,91,0,9556,
2023,3560,Menasha Electric and Water Utilities,AB,Muni,5436,589,548,-109,5368,596,4710,176,26,38,0,19,0,397,0,5368,
2023,3580,Village of Menomonee Falls Water Utility,AB,Muni,17855,1047,1005,-571,17326,774,11447,806,173,52,0,227,0,254,4367,17326,
2023,3590,City of Menomonie Water Department,AB,Muni,6457,0,45,2,6414,91,4577,558,36,173,0,136,0,900,27,6414,
2023,3595,Mequon Municipal Water Utility,AB,Muni,4827,307,238,0,4896,34,4365,297,0,26,0,39,94,75,0,4896,
2023,3600,Mercer Sanitary District Number One,D,Sani,370,0,0,0,370,0,275,69,5,16,0,0,0,5,0,370,
2023,3610,Merrill Water Utility,C,Muni,4149,165,92,-3,4219,203,3473,376,56,54,0,44,0,216,0,4219,
2023,3620,Merrillan Municipal Electric and Water Utility,C,Muni,251,16,4,12,275,19,212,20,0,4,0,7,0,32,0,275,
2023,3630,Merrimac Municipal Water Utility,D,Muni,302,0,0,0,302,38,260,11,0,11,0,2,0,18,0,302,
2023,3640,Middleton Municipal Water Utility,AB,Muni,6949,312,293,363,7331,315,5490,777,73,65,0,233,0,311,368,7331,
2023,3675,Village of Milladore Water Utility,D,Muni,122,12,11,0,123,0,109,9,0,5,0,0,0,0,0,123,
2023,3680,Village of Milltown Water Utility,D,Muni,428,0,0,7,435,1,342,53,3,9,0,13,0,7,8,435,
2023,3700,City of Milton Municipal Water Utility,C,Muni,2611,92,74,0,2629,23,2231,193,46,42,0,35,0,82,0,2629,
2023,3720,Milwaukee Water Works,AB,Muni,173567,5146,325,0,178388,9466,139334,13746,1490,1220,0,9055,0,13505,0,178388,
2023,3730,Town of Farmington Sanitary District,D,Sani,145,6,0,0,151,0,119,13,1,11,0,0,0,5,0,151,
2023,3740,Mineral Point Municipal Water Utility,C,Muni,1367,162,153,0,1376,0,1125,200,5,15,0,14,0,17,0,1376,
2023,3760,Village of Minong Water Utility,D,Muni,410,1,0,0,411,3,229,62,2,9,0,7,0,84,16,411,
2023,3770,Mishicot Water Utility and Sewer Department,D,Muni,837,23,19,0,841,30,539,76,0,18,0,12,0,12,184,841,
2023,3780,Mondovi Municipal Water And Sewer Utility,C,Muni,1503,2,9,0,1496,37,1145,147,4,10,0,8,0,182,0,1496,
2023,3800,Monona Water Utility,C,Muni,2887,1,0,0,2888,7,2510,270,0,23,0,54,0,31,0,2888,
2023,3820,Monroe Municipal Water Utility,AB,Muni,4527,31,29,0,4529,33,3769,594,25,61,0,51,0,29,0,4529,
2023,3830,City of Montello Water Utility,D,Muni,754,0,10,0,744,13,516,92,10,32,0,0,0,46,48,744,
2023,3840,Montfort Municipal Water Utility,D,Muni,345,16,13,-5,343,0,289,29,2,14,0,3,0,6,0,343,
2023,3850,Village of Monticello Water Utility,D,Muni,619,51,35,20,655,10,474,46,4,13,0,8,0,92,16,655,
2023,3860,Montreal Municipal Water Utility,D,Muni,481,0,0,-1,480,1,476,0,0,0,0,2,0,0,0,480,
2023,3890,Mosinee Municipal Water And Sewer Utility,C,Muni,1998,188,5,0,2181,90,1626,199,11,21,0,141,0,183,0,2181,
2023,3910,Village of Mount Calvary Municipal Water and Sewer,D,Muni,255,20,0,-1,274,0,217,27,0,4,0,2,0,24,0,274,
2023,3920,Mount Hope Municipal Water Utility,D,Muni,107,1,1,0,107,5,83,11,0,7,0,2,0,4,0,107,
2023,3950,Mount Horeb Water And Sewer Utility,C,Muni,4232,4,2,0,4234,483,2857,205,0,33,0,38,934,162,4,4234,
2023,3960,Mount Sterling Municipal Water Utility,D,Muni,129,0,0,0,129,0,79,11,2,1,0,0,0,36,0,129,
2023,3980,Mukwonago Municipal Water Utility,C,Muni,3547,220,127,0,3640,182,2749,229,52,26,0,139,0,412,32,3640,
2023,4000,Muscoda Light And Water Utility,C,Muni,697,0,4,0,693,10,526,62,8,23,0,10,25,39,0,693,
2023,4005,City of Muskego Water Public Utility,C,Muni,4760,312,197,0,4875,129,4161,212,67,30,0,0,0,330,0,4875,
2023,4020,Village of Necedah Municipal Water Utility,D,Muni,480,25,12,0,493,0,323,45,11,15,0,12,0,87,0,493,
2023,4030,City of Neenah Water Utility,AB,Muni,11409,1349,1277,0,11481,1457,10470,740,113,64,0,94,0,0,0,11481,
2023,4040,City of Neillsville Municipal Water Utility,C,Muni,1207,215,29,0,1393,12,957,159,10,47,0,17,0,195,0,1393,
2023,4050,Nekoosa Municipal Water Utility,C,Muni,1125,63,63,0,1125,7,880,60,11,26,0,14,0,134,0,1125,
2023,4060,Nelson Water And Sewer Department,D,Muni,170,0,0,0,170,0,136,22,0,4,0,0,0,8,0,170,
2023,4080,New Auburn Municipal Water Utility,D,Muni,222,0,2,3,223,4,168,25,6,4,0,7,0,10,3,223,
2023,4090,New Berlin Water Utility,AB,Muni,11088,1019,560,0,11547,968,8205,1543,125,33,0,287,0,1354,0,11547,
2023,4100,New Glarus Light And Water Works,C,Muni,1009,19,6,1,1023,11,791,118,7,16,0,13,0,50,25,1023,
2023,4110,New Holstein Public Utility,C,Muni,1474,974,420,0,2028,54,1270,115,12,21,0,33,0,577,0,2028,
2023,4120,City of New Lisbon Electric and Water Utility,C,Muni,631,20,10,0,641,16,477,65,17,23,0,18,0,27,14,641,
2023,4130,New London Electric and Water Utility,AB,Muni,3180,175,124,35,3266,101,2556,246,29,25,0,71,133,180,0,3266,
2023,4140,New Richmond Municipal Water Utility,C,Muni,5843,348,97,0,6094,450,4137,322,36,32,0,70,1014,473,0,6094,
2023,4150,Niagara Municipal Water Utility,D,Muni,835,8,0,-7,836,0,775,8,0,18,0,9,0,26,0,836,
2023,4170,Nichols Municipal Water Utility,D,Muni,164,48,71,0,141,0,111,6,4,7,0,2,0,11,0,141,
2023,4225,Northfield Sanitary District No 1,D,Sani,51,24,0,0,75,0,31,8,0,2,0,0,0,34,0,75,
2023,4230,North Fond Du Lac Water Utility,C,Muni,2891,153,46,2,3000,13,2479,170,0,22,0,20,0,264,45,3000,
2023,4240,North Freedom Municipal Water Utility,D,Muni,251,0,0,2,253,4,231,11,1,5,0,0,0,5,0,253,
2023,4290,Norwalk Municipal Water Utility,D,Muni,236,12,9,0,239,9,204,15,0,8,0,5,0,7,0,239,
2023,4310,Oak Creek Water and Sewer Utility,AB,Muni,9804,483,517,-22,9748,678,8362,622,37,35,0,478,0,182,20,9748,
2023,4325,Village of Oakdale Water Utility,D,Muni,138,0,3,0,135,3,98,15,0,4,0,1,0,15,0,135,
2023,4330,Village of Oakfield Municipal Water Utility,D,Muni,434,20,19,0,435,6,387,20,5,6,0,6,0,1,4,435,
2023,4340,City of Oconomowoc Utilities,AB,Muni,7136,352,236,-24,7228,80,6293,534,36,44,0,162,0,106,53,7228,
2023,4350,Oconto Utility Commission,C,Muni,2669,927,314,-4,3278,0,1648,169,25,26,0,40,0,1321,49,3278,
2023,4360,Oconto Falls Water And Light Commission,C,Muni,1488,8,8,-3,1485,6,962,138,10,30,0,51,0,274,20,1485,
2023,4400,City of Omro Water Utility,C,Muni,1620,68,52,0,1636,11,1465,96,16,27,0,32,0,0,0,1636,
2023,4410,Onalaska Municipal Water Utility,AB,Muni,7346,29,65,0,7310,59,6156,476,7,43,0,115,146,359,0,7310,
2023,4420,Ontario Municipal Water Utility,D,Muni,245,12,2,0,255,2,201,21,1,6,0,2,0,23,0,255,
2023,4430,Oostburg Municipal Water Utility,C,Muni,1280,170,126,6,1330,125,1143,92,9,22,0,22,0,42,0,1330,
2023,4440,Oregon Municipal Water And Sewer Utility,AB,Muni,5184,506,377,-2,5311,391,3498,178,14,25,0,460,944,173,0,5311,
2023,4450,Orfordville Municipal Water Utility,D,Muni,885,0,0,7,892,7,541,47,0,17,0,5,0,89,193,892,
2023,4460,Osceola Municipal Water Utility,C,Muni,1284,65,0,-65,1284,3,967,113,30,30,0,49,0,95,0,1284,
2023,4480,City of Oshkosh Water Utility,AB,Muni,25591,3147,1049,2,27691,1061,21472,2108,115,279,0,570,0,3147,0,27691,
2023,4490,Osseo Municipal Water And Sewer Utility,D,Muni,1191,2,0,0,1193,60,716,100,15,23,0,10,0,309,20,1193,
2023,4500,Owen Municipal Water Utility,D,Muni,469,71,50,-6,484,4,366,60,10,12,0,7,0,27,2,484,
2023,4510,Paddock Lake Municipal Water Utility,D,Muni,400,5,2,0,403,10,323,52,0,6,0,2,0,18,0,403,
2023,4520,Village of Palmyra Water and Sewer Utility,D,Muni,711,90,80,-10,711,0,572,64,9,14,0,9,0,11,32,711,
2023,4540,Pardeeville Municipal Water Utility,D,Muni,1182,183,14,110,1461,32,897,71,6,12,0,11,0,464,0,1461,
